objectid,nombre,direccion,tipozona,parametros,mediciones,so2,no2,o3,co,pm10,pm25,tipoemisio,fecha_carg,calidad_am,fiwareid,lon,lat
22,Patraix,PATRAIX,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,53.0,,,31.0,13.0,Tráfico,2026-05-28 14:00:00,Razonablemente Buena,A11_PATRAIX_60m,-0.40141132923550643,39.45918908990401
13,Francia,AVDA.FRANCIA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Velocidad de viento (Veloc.), Particulas PM10, Particulas PM2,5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/6A.csv,4.0,14.0,52.0,0.0,33.0,8.0,Tráfico,2026-05-28 14:00:00,Razonablemente Buena,A01_AVFRANCIA_60m,-0.34298623243877063,39.457826887425945
14,Boulevar Sur,BULEVARD SUD,Urbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Benzo(a)pireno (BaP),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/7A.csv,1.0,16.0,79.0,,,,Tráfico,2026-05-28 14:00:00,Razonablemente Buena,A02_BULEVARDSUD_60m,-0.3963375643922022,39.450396005413026
16,Pista de Silla,PISTA DE SILLA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Benceno (Benc),Tolueno (Tolue),Xileno (Xilen),Partículas PM10,Partículas PM2.5,Nivel de presión sonora (SPL)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/4A.csv,6.0,13.0,58.0,0.0,27.0,12.0,Tráfico,2026-05-28 14:00:00,Razonablemente Buena,A04_PISTASILLA_60m,-0.37664393659543594,39.45806095360434
17,Universidad Politécnica,POLITÈCNIC,Suburbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/1A.csv,4.0,17.0,60.0,,17.0,10.0,Fondo,2026-05-28 14:00:00,Razonablemente Buena,A05_POLITECNIC_60m,-0.3374006605379909,39.47964449683663
18,Viveros,VIVERS,Urbana,"Dióxido de azufre (SO2),Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Ozono,Partículas PM2.5,Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/5A.csv,4.0,21.0,86.0,,,,Fondo,2026-05-28 14:00:00,Razonablemente Buena,A06_VIVERS_60m,-0.36964822316008933,39.47964092471281
19,Centro,VALÈNCIA CENTRE,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",https://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/8A.csv,,22.0,,,28.0,11.0,Tráfico,2026-05-28 14:00:00,Razonablemente Buena,A07_VALENCIACENTRE_60m,-0.3763976516716188,39.47054767016766
15,Molí del Sol,MOLÍ DEL SOL,Suburbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/3A.csv,6.0,14.0,82.0,0.0,24.0,10.0,Tráfico,2026-05-28 14:00:00,Razonablemente Buena,A03_MOLISOL_60m,-0.40880989691737146,39.481112110811566
22,Patraix,PATRAIX,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,53.0,,,31.0,13.0,Tráfico,2026-05-28 15:00:00,Razonablemente Buena,A11_PATRAIX_60m,-0.40141132923550643,39.45918908990401
13,Francia,AVDA.FRANCIA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Velocidad de viento (Veloc.), Particulas PM10, Particulas PM2,5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/6A.csv,3.0,18.0,52.0,0.0,33.0,8.0,Tráfico,2026-05-28 15:00:00,Razonablemente Buena,A01_AVFRANCIA_60m,-0.34298623243877063,39.457826887425945
12,Dr. Lluch,DR.LLUCH,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",,,36.0,,,31.0,12.0,Tráfico,2026-05-28 15:00:00,Razonablemente Buena,A08_DR_LLUCH_60m,-0.3282894894187906,39.46668475536866
20,Cabanyal,CABANYAL,Urbana,,,,28.0,,,31.0,12.0,Fondo,2026-05-28 15:00:00,Razonablemente Buena,A09_CABANYAL_60m,-0.3285348135088097,39.474390785264305
21,Olivereta,OLIVERETA,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,28.0,,,33.0,15.0,Tráfico,2026-05-28 15:00:00,Razonablemente Buena,A10_OLIVERETA_60m,-0.4059234455454753,39.46924423499947
14,Boulevar Sur,BULEVARD SUD,Urbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Benzo(a)pireno (BaP),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/7A.csv,1.0,15.0,89.0,,,,Tráfico,2026-05-28 15:00:00,Razonablemente Buena,A02_BULEVARDSUD_60m,-0.3963375643922022,39.450396005413026
19,Centro,VALÈNCIA CENTRE,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",https://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/8A.csv,,21.0,,,28.0,11.0,Tráfico,2026-05-28 15:00:00,Razonablemente Buena,A07_VALENCIACENTRE_60m,-0.3763976516716188,39.47054767016766
15,Molí del Sol,MOLÍ DEL SOL,Suburbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/3A.csv,5.0,14.0,90.0,0.0,24.0,10.0,Tráfico,2026-05-28 15:00:00,Razonablemente Buena,A03_MOLISOL_60m,-0.40880989691737146,39.481112110811566
16,Pista de Silla,PISTA DE SILLA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Benceno (Benc),Tolueno (Tolue),Xileno (Xilen),Partículas PM10,Partículas PM2.5,Nivel de presión sonora (SPL)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/4A.csv,6.0,22.0,66.0,0.0,27.0,12.0,Tráfico,2026-05-28 15:00:00,Razonablemente Buena,A04_PISTASILLA_60m,-0.37664393659543594,39.45806095360434
17,Universidad Politécnica,POLITÈCNIC,Suburbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/1A.csv,3.0,19.0,71.0,,18.0,10.0,Fondo,2026-05-28 15:00:00,Razonablemente Buena,A05_POLITECNIC_60m,-0.3374006605379909,39.47964449683663
18,Viveros,VIVERS,Urbana,"Dióxido de azufre (SO2),Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Ozono,Partículas PM2.5,Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/5A.csv,4.0,27.0,95.0,,,,Fondo,2026-05-28 15:00:00,Razonablemente Buena,A06_VIVERS_60m,-0.36964822316008933,39.47964092471281
12,Dr. Lluch,DR.LLUCH,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",,,49.0,,,31.0,13.0,Tráfico,2026-05-28 21:00:00,Razonablemente Buena,A08_DR_LLUCH_60m,-0.3282894894187906,39.46668475536866
20,Cabanyal,CABANYAL,Urbana,,,,28.0,,,32.0,13.0,Fondo,2026-05-28 21:00:00,Razonablemente Buena,A09_CABANYAL_60m,-0.3285348135088097,39.474390785264305
21,Olivereta,OLIVERETA,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,30.0,,,34.0,15.0,Tráfico,2026-05-28 21:00:00,Razonablemente Buena,A10_OLIVERETA_60m,-0.4059234455454753,39.46924423499947
22,Patraix,PATRAIX,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,53.0,,,32.0,13.0,Tráfico,2026-05-28 21:00:00,Razonablemente Buena,A11_PATRAIX_60m,-0.40141132923550643,39.45918908990401
13,Francia,AVDA.FRANCIA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Velocidad de viento (Veloc.), Particulas PM10, Particulas PM2,5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/6A.csv,2.0,53.0,52.0,0.0,33.0,8.0,Tráfico,2026-05-28 21:00:00,Razonablemente Buena,A01_AVFRANCIA_60m,-0.34298623243877063,39.457826887425945
14,Boulevar Sur,BULEVARD SUD,Urbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Benzo(a)pireno (BaP),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/7A.csv,1.0,29.0,95.0,,,,Tráfico,2026-05-28 21:00:00,Razonablemente Buena,A02_BULEVARDSUD_60m,-0.3963375643922022,39.450396005413026
15,Molí del Sol,MOLÍ DEL SOL,Suburbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/3A.csv,12.0,43.0,90.0,0.0,24.0,10.0,Tráfico,2026-05-28 21:00:00,Razonablemente Buena,A03_MOLISOL_60m,-0.40880989691737146,39.481112110811566
16,Pista de Silla,PISTA DE SILLA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Benceno (Benc),Tolueno (Tolue),Xileno (Xilen),Partículas PM10,Partículas PM2.5,Nivel de presión sonora (SPL)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/4A.csv,5.0,32.0,75.0,0.0,27.0,12.0,Tráfico,2026-05-28 21:00:00,Razonablemente Buena,A04_PISTASILLA_60m,-0.37664393659543594,39.45806095360434
18,Viveros,VIVERS,Urbana,"Dióxido de azufre (SO2),Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Ozono,Partículas PM2.5,Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/5A.csv,4.0,41.0,93.0,,,,Fondo,2026-05-28 21:00:00,Razonablemente Buena,A06_VIVERS_60m,-0.36964822316008933,39.47964092471281
17,Universidad Politécnica,POLITÈCNIC,Suburbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/1A.csv,1.0,28.0,69.0,,18.0,10.0,Fondo,2026-05-28 21:00:00,Razonablemente Buena,A05_POLITECNIC_60m,-0.3374006605379909,39.47964449683663
19,Centro,VALÈNCIA CENTRE,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",https://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/8A.csv,,45.0,,,28.0,11.0,Tráfico,2026-05-28 21:00:00,Razonablemente Buena,A07_VALENCIACENTRE_60m,-0.3763976516716188,39.47054767016766
13,Francia,AVDA.FRANCIA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Velocidad de viento (Veloc.), Particulas PM10, Particulas PM2,5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/6A.csv,2.0,28.0,52.0,0.0,33.0,9.0,Tráfico,2026-05-28 22:00:00,Razonablemente Buena,A01_AVFRANCIA_60m,-0.34298623243877063,39.457826887425945
12,Dr. Lluch,DR.LLUCH,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",,,20.0,,,31.0,13.0,Tráfico,2026-05-28 22:00:00,Razonablemente Buena,A08_DR_LLUCH_60m,-0.3282894894187906,39.46668475536866
20,Cabanyal,CABANYAL,Urbana,,,,15.0,,,31.0,12.0,Fondo,2026-05-28 22:00:00,Razonablemente Buena,A09_CABANYAL_60m,-0.3285348135088097,39.474390785264305
21,Olivereta,OLIVERETA,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,49.0,,,34.0,15.0,Tráfico,2026-05-28 22:00:00,Razonablemente Buena,A10_OLIVERETA_60m,-0.4059234455454753,39.46924423499947
22,Patraix,PATRAIX,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,53.0,,,32.0,14.0,Tráfico,2026-05-28 22:00:00,Razonablemente Buena,A11_PATRAIX_60m,-0.40141132923550643,39.45918908990401
14,Boulevar Sur,BULEVARD SUD,Urbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Benzo(a)pireno (BaP),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/7A.csv,1.0,45.0,87.0,,,,Tráfico,2026-05-28 22:00:00,Razonablemente Buena,A02_BULEVARDSUD_60m,-0.3963375643922022,39.450396005413026
17,Universidad Politécnica,POLITÈCNIC,Suburbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/1A.csv,1.0,23.0,62.0,,18.0,11.0,Fondo,2026-05-28 22:00:00,Razonablemente Buena,A05_POLITECNIC_60m,-0.3374006605379909,39.47964449683663
18,Viveros,VIVERS,Urbana,"Dióxido de azufre (SO2),Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Ozono,Partículas PM2.5,Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/5A.csv,4.0,41.0,83.0,,,,Fondo,2026-05-28 22:00:00,Razonablemente Buena,A06_VIVERS_60m,-0.36964822316008933,39.47964092471281
19,Centro,VALÈNCIA CENTRE,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",https://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/8A.csv,,52.0,,,29.0,11.0,Tráfico,2026-05-28 22:00:00,Razonablemente Buena,A07_VALENCIACENTRE_60m,-0.3763976516716188,39.47054767016766
15,Molí del Sol,MOLÍ DEL SOL,Suburbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/3A.csv,12.0,44.0,80.0,0.0,25.0,10.0,Tráfico,2026-05-28 22:00:00,Razonablemente Buena,A03_MOLISOL_60m,-0.40880989691737146,39.481112110811566
16,Pista de Silla,PISTA DE SILLA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Benceno (Benc),Tolueno (Tolue),Xileno (Xilen),Partículas PM10,Partículas PM2.5,Nivel de presión sonora (SPL)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/4A.csv,4.0,64.0,66.0,0.0,28.0,12.0,Tráfico,2026-05-28 22:00:00,Razonablemente Buena,A04_PISTASILLA_60m,-0.37664393659543594,39.45806095360434
12,Dr. Lluch,DR.LLUCH,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",,,25.0,,,31.0,13.0,Tráfico,2026-05-28 23:00:00,Razonablemente Buena,A08_DR_LLUCH_60m,-0.3282894894187906,39.46668475536866
20,Cabanyal,CABANYAL,Urbana,,,,24.0,,,32.0,13.0,Fondo,2026-05-28 23:00:00,Razonablemente Buena,A09_CABANYAL_60m,-0.3285348135088097,39.474390785264305
21,Olivereta,OLIVERETA,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,36.0,,,34.0,15.0,Tráfico,2026-05-28 23:00:00,Razonablemente Buena,A10_OLIVERETA_60m,-0.4059234455454753,39.46924423499947
22,Patraix,PATRAIX,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,53.0,,,32.0,14.0,Tráfico,2026-05-28 23:00:00,Razonablemente Buena,A11_PATRAIX_60m,-0.40141132923550643,39.45918908990401
13,Francia,AVDA.FRANCIA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Velocidad de viento (Veloc.), Particulas PM10, Particulas PM2,5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/6A.csv,2.0,23.0,52.0,0.0,33.0,9.0,Tráfico,2026-05-28 23:00:00,Razonablemente Buena,A01_AVFRANCIA_60m,-0.34298623243877063,39.457826887425945
14,Boulevar Sur,BULEVARD SUD,Urbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Benzo(a)pireno (BaP),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/7A.csv,1.0,58.0,78.0,,,,Tráfico,2026-05-28 23:00:00,Razonablemente Buena,A02_BULEVARDSUD_60m,-0.3963375643922022,39.450396005413026
15,Molí del Sol,MOLÍ DEL SOL,Suburbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/3A.csv,10.0,40.0,70.0,0.0,25.0,11.0,Tráfico,2026-05-28 23:00:00,Razonablemente Buena,A03_MOLISOL_60m,-0.40880989691737146,39.481112110811566
16,Pista de Silla,PISTA DE SILLA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Benceno (Benc),Tolueno (Tolue),Xileno (Xilen),Partículas PM10,Partículas PM2.5,Nivel de presión sonora (SPL)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/4A.csv,4.0,26.0,61.0,0.0,29.0,13.0,Tráfico,2026-05-28 23:00:00,Razonablemente Buena,A04_PISTASILLA_60m,-0.37664393659543594,39.45806095360434
17,Universidad Politécnica,POLITÈCNIC,Suburbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/1A.csv,1.0,18.0,55.0,,18.0,11.0,Fondo,2026-05-28 23:00:00,Razonablemente Buena,A05_POLITECNIC_60m,-0.3374006605379909,39.47964449683663
18,Viveros,VIVERS,Urbana,"Dióxido de azufre (SO2),Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Ozono,Partículas PM2.5,Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/5A.csv,4.0,16.0,80.0,,,,Fondo,2026-05-28 23:00:00,Razonablemente Buena,A06_VIVERS_60m,-0.36964822316008933,39.47964092471281
19,Centro,VALÈNCIA CENTRE,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",https://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/8A.csv,,18.0,,,29.0,11.0,Tráfico,2026-05-28 23:00:00,Razonablemente Buena,A07_VALENCIACENTRE_60m,-0.3763976516716188,39.47054767016766
12,Dr. Lluch,DR.LLUCH,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",,,22.0,,,31.0,13.0,Tráfico,2026-05-29,Razonablemente Buena,A08_DR_LLUCH_60m,-0.3282894894187906,39.46668475536866
20,Cabanyal,CABANYAL,Urbana,,,,23.0,,,32.0,13.0,Fondo,2026-05-29,Razonablemente Buena,A09_CABANYAL_60m,-0.3285348135088097,39.474390785264305
21,Olivereta,OLIVERETA,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,32.0,,,35.0,16.0,Tráfico,2026-05-29,Razonablemente Buena,A10_OLIVERETA_60m,-0.4059234455454753,39.46924423499947
22,Patraix,PATRAIX,Urbana,"Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",,,53.0,,,33.0,14.0,Tráfico,2026-05-29,Razonablemente Buena,A11_PATRAIX_60m,-0.40141132923550643,39.45918908990401
13,Francia,AVDA.FRANCIA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Velocidad de viento (Veloc.), Particulas PM10, Particulas PM2,5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/6A.csv,2.0,20.0,52.0,0.0,34.0,9.0,Tráfico,2026-05-29,Razonablemente Buena,A01_AVFRANCIA_60m,-0.34298623243877063,39.457826887425945
14,Boulevar Sur,BULEVARD SUD,Urbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Benzo(a)pireno (BaP),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/7A.csv,0.0,47.0,68.0,,,,Tráfico,2026-05-29,Razonablemente Buena,A02_BULEVARDSUD_60m,-0.3963375643922022,39.450396005413026
15,Molí del Sol,MOLÍ DEL SOL,Suburbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5,Partículas PM1",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/3A.csv,6.0,21.0,62.0,0.0,25.0,11.0,Tráfico,2026-05-29,Razonablemente Buena,A03_MOLISOL_60m,-0.40880989691737146,39.481112110811566
16,Pista de Silla,PISTA DE SILLA,Urbana,"Dióxido de azufre (SO2),Monóxido de carbono (CO),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Benceno (Benc),Tolueno (Tolue),Xileno (Xilen),Partículas PM10,Partículas PM2.5,Nivel de presión sonora (SPL)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/4A.csv,4.0,19.0,56.0,0.0,29.0,13.0,Tráfico,2026-05-29,Razonablemente Buena,A04_PISTASILLA_60m,-0.37664393659543594,39.45806095360434
17,Universidad Politécnica,POLITÈCNIC,Suburbana,"Dióxido de azufre (SO2),Ozono,Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Partículas PM10,Partículas PM2.5",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/1A.csv,1.0,22.0,49.0,,18.0,11.0,Fondo,2026-05-29,Razonablemente Buena,A05_POLITECNIC_60m,-0.3374006605379909,39.47964449683663
18,Viveros,VIVERS,Urbana,"Dióxido de azufre (SO2),Óxidos de nitrógeno totales (NOx),Monóxido de nitrógeno (NO),Dióxido de nitrógeno (NO2),Ozono,Partículas PM2.5,Partículas PM10,Niquel (Ni),Arsénico (As),Plomo (Pb),Cadmio (Cd)",http://mapas.valencia.es/WebsMunicipales/uploads/atmosferica/5A.csv,2.0,26.0,72.0,,,,Fondo,2026-05-29,Razonablemente Buena,A06_VIVERS_60m,-0.36964822316008933,39.47964092471281
